fasta_id	beta_res	helix_res	beta_strands	helices
8T1L_EMD-40971_E	0	98	0	5
8T1L_EMD-40971_F	0	53	0	3
8T1L_EMD-40971_G	0	99	0	5
8T1L_EMD-40971_H	0	62	0	5
8T1L_EMD-40971_I	99	413	31	30
8T1L_EMD-40971_J	6	59	2	6
8T1L_EMD-40971_K	43	164	22	14
8T1L_EMD-40971_L	40	172	16	13
8T1L_EMD-40971_M	53	27	13	3
8T1L_EMD-40971_N	33	46	10	4
8T1L_EMD-40971_O	33	46	10	4
8T1L_EMD-40971_P	0	99	0	3
8T1L_EMD-40971_Q	0	91	0	7
8T1L_EMD-40971_R	0	731	0	73
8T1L_EMD-40971_S	0	528	0	49
8T1L_EMD-40971_T	13	60	4	6
8T1L_EMD-40971_U	0	78	0	3
8T1L_EMD-40971_V	18	119	6	9
8T1L_EMD-40971_W	0	78	0	3
8T1L_EMD-40971_X	0	97	0	3
8T1L_EMD-40971_Z	0	44	0	6
8T4I_EMD-41032_A	40	362	21	25
8T4I_EMD-41032_B	53	366	14	23
8T4I_EMD-41032_C	0	0	0	0
8T8F_EMD-41098_A	1	122	1	14
8T8F_EMD-41098_B	1	122	1	14
8T8F_EMD-41098_C	3	250	3	24
8T8F_EMD-41098_D	66	180	15	12
8T8F_EMD-41098_E	45	158	16	11
8G4L_EMD-29722_A	0	0	0	0
8G4L_EMD-29722_AA	0	0	0	0
8G4L_EMD-29722_AC	0	0	0	0
8G4L_EMD-29722_BC	0	0	0	0
8G4L_EMD-29722_C	0	0	0	0
8T9L_EMD-41117_A	0	87	0	4
8T9L_EMD-41117_B	0	81	0	5
8T9D_EMD-41107_A	16	114	11	13
8T9D_EMD-41107_B	0	117	0	4
8T9D_EMD-41107_C	6	54	2	7
8T9D_EMD-41107_D	0	100	0	3
8T9D_EMD-41107_E	0	71	0	4
8T9D_EMD-41107_F	0	56	0	3
8T9D_EMD-41107_G	0	100	0	5
8T9D_EMD-41107_H	0	65	0	5
8T9D_EMD-41107_I	86	413	28	30
8T9D_EMD-41107_J	6	62	2	6
8T9D_EMD-41107_K	41	164	23	14
8T9D_EMD-41107_L	34	181	10	13
8T9D_EMD-41107_M	39	27	12	3
8T9D_EMD-41107_N	28	46	10	4
8T9D_EMD-41107_O	28	46	10	4
8T9D_EMD-41107_P	0	98	0	3
8T9D_EMD-41107_Q	0	87	0	5
8T9D_EMD-41107_R	0	736	0	70
8T9D_EMD-41107_S	0	539	0	49
8T9D_EMD-41107_T	8	57	5	6
8T9D_EMD-41107_U	0	81	0	3
8T9D_EMD-41107_V	16	113	4	8
8T9D_EMD-41107_W	0	81	0	3
8T9D_EMD-41107_X	0	96	0	3
8T9D_EMD-41107_Z	0	46	0	5
8TFC_EMD-41229_A	93	169	24	15
8TH8_EMD-41251_A	0	261	0	5
8TH8_EMD-41251_B	0	220	0	6
8TH8_EMD-41251_C	16	337	6	14
8TH8_EMD-41251_D	0	256	0	3
8TH8_EMD-41251_E	0	254	0	4
8TH8_EMD-41251_F	35	232	11	21
8TH8_EMD-41251_G	30	147	14	13
8TH8_EMD-41251_H	132	272	30	24
8TH8_EMD-41251_I	12	107	4	8
8TH8_EMD-41251_J	0	323	0	8
8TH8_EMD-41251_K	0	333	0	11
8TH8_EMD-41251_L	31	542	10	36
8TH8_EMD-41251_M	76	114	15	8
8TH8_EMD-41251_N	2	117	2	9
8TH8_EMD-41251_P	76	114	15	8
8I7O_EMD-35229_A	0	0	0	0
8I7O_EMD-35229_AE	0	12	0	1
8I7O_EMD-35229_AG	0	0	0	0
8I7O_EMD-35229_BG	0	0	0	0
8I7O_EMD-35229_C	0	12	0	1
8I7O_EMD-35229_CA	0	0	0	0
8I7O_EMD-35229_D	0	2	0	1
8I7O_EMD-35229_DB	0	0	0	0
8I7O_EMD-35229_DD	0	0	0	0
8I7O_EMD-35229_FC	0	0	0	0
8I7O_EMD-35229_H	0	0	0	0
8I7O_EMD-35229_HB	0	0	0	0
8I7O_EMD-35229_HE	0	0	0	0
8I7O_EMD-35229_JB	0	0	0	0
8I7O_EMD-35229_KD	0	0	0	0
8I7O_EMD-35229_MC	0	0	0	0
8I7O_EMD-35229_NA	0	0	0	0
8I7O_EMD-35229_OE	0	0	0	0
8I7O_EMD-35229_Q	0	0	0	0
8I7O_EMD-35229_QB	0	0	0	0
8I7O_EMD-35229_SD	0	0	0	0
8I7O_EMD-35229_VC	0	0	0	0
8I7O_EMD-35229_VF	12	0	1	0
8I7O_EMD-35229_YB	0	0	0	0
8TUW_EMD-41633_A	2	3	2	1
8TUW_EMD-41633_B	0	0	0	0
8U5B_EMD-41915_A	21	109	5	5
8U5B_EMD-41915_B	68	9	9	2
8U5B_EMD-41915_C	108	14	20	3
8U5B_EMD-41915_D	114	18	20	5
8U8H_EMD-42024_A	0	52	0	3
8U95_EMD-42024_A	0	979	0	11
8UBU_EMD-42105_A	18	398	6	27
8UBU_EMD-42105_B	8	0	2	0
8UBU_EMD-42105_C	11	57	3	7
8UBU_EMD-42105_D	24	124	16	16
8UBU_EMD-42105_E	13	40	4	5
8UCR_EMD-42136_A	2	3	2	1
8UCR_EMD-42136_B	0	0	0	0
8UDG_EMD-42149_A	9	99	2	3
8UDG_EMD-42149_D	106	9	20	3
8UDG_EMD-42149_E	99	18	20	4
8UF8_EMD-42186_A	121	341	34	33
8TJ5_EMD-41300_AA	25	1070	15	78
8TJ5_EMD-41300_BA	41	1055	14	76
8TJ5_EMD-41300_CA	4	491	2	40
8TJ5_EMD-41300_EA	8	11	4	2
8TJ5_EMD-41300_FA	2	22	2	3
8TJ5_EMD-41300_S	4	501	2	40
8TJ5_EMD-41300_T	12	507	6	42
8TJ5_EMD-41300_U	8	11	4	2
8TJ5_EMD-41300_V	2	22	2	3
8TJ5_EMD-41300_W	8	11	4	2
8UK2_EMD-42343_A	144	32	22	2
8UK2_EMD-42343_B	72	60	14	8
8UK3_EMD-42344_A	144	32	22	2
8UK3_EMD-42344_B	72	60	14	8
8UGR_EMD-42233_A	0	0	0	0
8UGR_EMD-42233_AA	0	0	0	0
8UGR_EMD-42233_AB	0	0	0	0
8UGR_EMD-42233_AC	0	0	0	0
8UGR_EMD-42233_AE	1	2	1	1
8UGR_EMD-42233_AF	0	0	0	0
8UGR_EMD-42233_B	0	1	0	1
8UGR_EMD-42233_BA	0	0	0	0
8UGR_EMD-42233_BC	0	0	0	0
8UGR_EMD-42233_BE	0	0	0	0
8UGR_EMD-42233_BF	0	0	0	0
8UGR_EMD-42233_C	0	0	0	0
8UGR_EMD-42233_CA	0	0	0	0
8UGR_EMD-42233_CB	0	0	0	0
8UGR_EMD-42233_CC	0	0	0	0
8UGR_EMD-42233_CE	0	0	0	0
8UGR_EMD-42233_CF	0	0	0	0
8UGR_EMD-42233_D	0	0	0	0
8UGR_EMD-42233_DA	0	0	0	0
8UGR_EMD-42233_DB	1	0	1	0
8UGR_EMD-42233_E	6	0	1	0
8UGR_EMD-42233_EA	0	0	0	0
8UGR_EMD-42233_EB	12	0	1	0
8UGR_EMD-42233_F	0	0	0	0
8UGR_EMD-42233_FA	0	0	0	0
8UGR_EMD-42233_FB	0	0	0	0
8UGR_EMD-42233_G	8	0	1	0
8UGR_EMD-42233_GA	0	0	0	0
8UGR_EMD-42233_GB	4	0	1	0
8UGR_EMD-42233_H	0	0	0	0
8UGR_EMD-42233_HA	0	0	0	0
8UGR_EMD-42233_I	0	4	0	1
8UGR_EMD-42233_IA	0	2	0	1
8UGR_EMD-42233_J	0	2	0	1
8UGR_EMD-42233_JA	0	0	0	0
8UGR_EMD-42233_K	0	1	0	1
8UGR_EMD-42233_KA	0	0	0	0
8UGR_EMD-42233_L	0	0	0	0
8UGR_EMD-42233_LA	0	0	0	0
8UGR_EMD-42233_M	0	0	0	0
8UGR_EMD-42233_MA	0	0	0	0
8UGR_EMD-42233_N	0	0	0	0
8UGR_EMD-42233_NA	0	0	0	0
8UGR_EMD-42233_NB	0	0	0	0
8UGR_EMD-42233_O	0	0	0	0
8UGR_EMD-42233_OA	0	0	0	0
8UGR_EMD-42233_P	0	0	0	0
8UGR_EMD-42233_PA	0	0	0	0
8UGR_EMD-42233_PB	0	0	0	0
8UGR_EMD-42233_Q	0	0	0	0
8UGR_EMD-42233_QA	0	0	0	0
8UGR_EMD-42233_QB	0	0	0	0
8UGR_EMD-42233_R	0	0	0	0
8UGR_EMD-42233_RA	0	0	0	0
8UGR_EMD-42233_RB	0	0	0	0
8UGR_EMD-42233_S	2	0	1	0
8UGR_EMD-42233_SA	0	0	0	0
8UGR_EMD-42233_SB	0	0	0	0
8UGR_EMD-42233_T	0	0	0	0
8UGR_EMD-42233_TB	0	0	0	0
8UGR_EMD-42233_UB	0	0	0	0
8UGR_EMD-42233_V	0	0	0	0
8UGR_EMD-42233_VB	0	0	0	0
8UGR_EMD-42233_W	0	0	0	0
8UGR_EMD-42233_WB	0	0	0	0
8UGR_EMD-42233_X	0	0	0	0
8UGR_EMD-42233_Y	0	0	0	0
8UGR_EMD-42233_Z	0	0	0	0
8UP1_EMD-42442_A	38	247	7	12
8RVE_EMD-16844_A	4	0	1	0
8I7R_EMD-35230_A	0	0	0	0
8I7R_EMD-35230_AE	0	0	0	0
8I7R_EMD-35230_AL	0	0	0	0
8I7R_EMD-35230_AP	0	0	0	0
8I7R_EMD-35230_AQ	0	0	0	0
8I7R_EMD-35230_B	0	0	0	0
8I7R_EMD-35230_BD	0	0	0	0
8I7R_EMD-35230_BL	0	0	0	0
8I7R_EMD-35230_CJ	0	0	0	0
8I7R_EMD-35230_CP	0	0	0	0
8I7R_EMD-35230_DF	0	0	0	0
8I7R_EMD-35230_DH	0	0	0	0
8I7R_EMD-35230_DJ	0	0	0	0
8I7R_EMD-35230_EF	0	0	0	0
8I7R_EMD-35230_EH	0	0	0	0
8I7R_EMD-35230_F	0	0	0	0
8I7R_EMD-35230_G	0	0	0	0
8I7R_EMD-35230_GM	0	0	0	0
8I7R_EMD-35230_GQ	0	0	0	0
8I7R_EMD-35230_HN	0	0	0	0
8I7R_EMD-35230_HQ	0	0	0	0
8I7R_EMD-35230_JB	0	0	0	0
8I7R_EMD-35230_JC	0	0	0	0
8I7R_EMD-35230_KK	0	0	0	0
8I7R_EMD-35230_LC	0	0	0	0
8I7R_EMD-35230_LE	0	0	0	0
8I7R_EMD-35230_MI	0	0	0	0
8I7R_EMD-35230_NA	0	0	0	0
8I7R_EMD-35230_NG	0	0	0	0
8I7R_EMD-35230_NI	0	0	0	0
8I7R_EMD-35230_OE	0	0	0	0
8I7R_EMD-35230_OG	0	0	0	0
8I7R_EMD-35230_RL	0	0	0	0
8I7R_EMD-35230_S	0	0	0	0
8I7R_EMD-35230_UJ	0	0	0	0
8I7R_EMD-35230_WF	0	0	0	0
8I7R_EMD-35230_WH	0	0	0	0
8I7R_EMD-35230_XF	0	0	0	0
8UQI_EMD-42469_A	94	168	29	19
8UQK_EMD-42472_A	88	168	20	21
8UWW_EMD-42681_A	70	145	22	19
8UWW_EMD-42681_C	2	75	2	9
8UWW_EMD-42681_D	1	104	1	3
8UWW_EMD-42681_E	0	57	0	2
8UWW_EMD-42681_F	0	80	0	1
8UWX_EMD-42682_A	69	145	21	19
8UWX_EMD-42682_C	2	83	2	9
8UWX_EMD-42682_D	0	100	0	3
8UWX_EMD-42682_E	0	58	0	2
8UWX_EMD-42682_F	0	80	0	1
8UWY_EMD-42683_A	69	145	21	19
8UWY_EMD-42683_C	2	87	2	9
8UWY_EMD-42683_D	0	105	0	5
8UWY_EMD-42683_E	0	58	0	2
8UWY_EMD-42683_F	0	80	0	1
8UYD_EMD-42800_A	69	145	21	19
8UYD_EMD-42800_C	0	85	0	9
8UYD_EMD-42800_D	0	101	0	3
8UYD_EMD-42800_E	0	58	0	2
8UYD_EMD-42800_F	0	80	0	1
8UZ5_EMD-42833_A	69	145	21	19
8UZ5_EMD-42833_C	0	87	0	9
8UZ5_EMD-42833_D	0	100	0	4
8UZ5_EMD-42833_E	0	59	0	2
8UZ5_EMD-42833_F	0	80	0	1
8UZ6_EMD-42835_A	69	145	21	19
8UZ6_EMD-42835_C	0	90	0	9
8UZ6_EMD-42835_D	0	102	0	4
8UZ6_EMD-42835_E	0	60	0	2
8UZ6_EMD-42835_F	0	80	0	1
8UZX_EMD-42846_A	69	145	21	19
8UZX_EMD-42846_C	0	94	0	9
8UZX_EMD-42846_D	0	92	0	3
8UZX_EMD-42846_E	0	61	0	2
8UZX_EMD-42846_F	0	80	0	1
8UZY_EMD-42847_A	69	145	21	19
8UZY_EMD-42847_C	0	89	0	9
8UZY_EMD-42847_D	0	95	0	4
8UZY_EMD-42847_E	0	61	0	2
8UZY_EMD-42847_F	0	80	0	1
8V01_EMD-42849_A	69	145	21	19
8V01_EMD-42849_C	0	93	0	9
8V01_EMD-42849_D	0	91	0	3
8V01_EMD-42849_E	0	61	0	2
8V01_EMD-42849_F	0	80	0	1
8V0I_EMD-42856_A	69	145	21	19
8V0I_EMD-42856_C	2	90	2	9
8V0I_EMD-42856_D	2	91	2	3
8V0I_EMD-42856_E	0	59	0	2
8V0I_EMD-42856_F	0	80	0	1
8V0K_EMD-42858_A	69	145	21	19
8V0K_EMD-42858_C	2	90	2	9
8V0K_EMD-42858_D	0	92	0	3
8V0K_EMD-42858_E	0	61	0	2
8V0K_EMD-42858_F	0	80	0	1
8V0Y_EMD-42874_A	69	145	21	19
8V0Y_EMD-42874_C	4	94	2	9
8V0Y_EMD-42874_D	0	92	0	3
8V0Y_EMD-42874_E	0	61	0	2
8V0Y_EMD-42874_F	0	80	0	1
8RRT_EMD-19464_A	37	15	8	3
8RRT_EMD-19464_E	464	2285	121	180
8RRT_EMD-19464_I	37	15	8	3
8PHU_EMD-17675_A	0	0	0	0
8PHU_EMD-17675_C	0	0	0	0
8PHU_EMD-17675_D	0	0	0	0
8PHU_EMD-17675_E	0	0	0	0
8PHU_EMD-17675_J	0	0	0	0
8PHU_EMD-17675_LN	0	0	0	0
8V41_EMD-42963_A	16	80	4	7
8V41_EMD-42963_B	98	115	20	9
8V41_EMD-42963_E	16	80	4	7
8V41_EMD-42963_G	62	125	21	10
8V2D_EMD-42906_A	0	270	0	11
8V2D_EMD-42906_J	0	253	0	18
8VA2_EMD-43085_A	40	196	13	18
8VA2_EMD-43085_C	55	177	15	15
8VAN_EMD-43096_A	28	176	6	16
8VAN_EMD-43096_B	20	191	7	20
8VAN_EMD-43096_E	19	182	9	17
8VAN_EMD-43096_F	149	65	30	9
8VHI_EMD-43238_A	63	3	9	1
8VHJ_EMD-43239_A	65	3	10	1
8VHK_EMD-43240_A	65	5	9	1
8VIB_EMD-43256_A	0	43	0	2
8VIB_EMD-43256_B	0	242	0	21
8VIB_EMD-43256_C	84	92	15	8
8VIB_EMD-43256_D	39	19	7	3
8VID_EMD-43258_A	0	42	0	2
8VID_EMD-43258_B	0	236	0	20
8VID_EMD-43258_C	81	103	15	10
8VID_EMD-43258_D	34	22	8	3
8VDQ_EMD-43155_A	34	1715	13	71
8V3B_EMD-42944_A	0	252	0	18
8V3B_EMD-42944_Y	0	369	0	15
8VJ7_EMD-43276_A	134	336	38	31
8VLZ_EMD-43349_A	46	446	12	29
8VM4_EMD-43349_A	46	446	12	29
8V43_EMD-42964_A	17	81	4	7
8V43_EMD-42964_B	99	114	18	9
8V43_EMD-42964_C	50	126	18	10
8V43_EMD-42964_D	56	124	18	10
8VRD_EMD-43481_A	16	288	6	27
8VRD_EMD-43481_B	14	358	6	28
8VRD_EMD-43481_C	16	288	6	27
8VRD_EMD-43481_E	16	288	6	27
8VRD_EMD-43481_F	14	358	6	28
8VRD_EMD-43481_G	16	288	6	27
8VRD_EMD-43481_W	14	349	4	29
8VRD_EMD-43481_X	0	337	0	23
8RQE_EMD-19439_A	0	0	0	0
8RQE_EMD-19439_AGA	0	0	0	0
8RQE_EMD-19439_BGA	0	0	0	0
8RQE_EMD-19439_DFA	0	0	0	0
8RQE_EMD-19439_G	0	0	0	0
8RQE_EMD-19439_JFA	0	0	0	0
8VRJ_EMD-43482_A	14	280	6	26
8VRJ_EMD-43482_AB	61	181	13	16
8VRJ_EMD-43482_B	12	358	6	28
8VRJ_EMD-43482_C	14	279	6	26
8VRJ_EMD-43482_D	12	358	6	28
8VRJ_EMD-43482_F	12	358	6	28
8VRJ_EMD-43482_H	12	358	6	28
8VRJ_EMD-43482_I	14	319	4	26
8VRJ_EMD-43482_Q	75	206	16	20
8VRJ_EMD-43482_R	75	206	16	20
8VYV_EMD-43679_A	0	183	0	9
8VYV_EMD-43679_B	0	192	0	10
8VYW_EMD-43680_A	0	191	0	9
8VYW_EMD-43680_C	0	0	0	0
8VWI_EMD-43588_A	49	89	14	12
8VWI_EMD-43588_G	1	109	1	7
8VWI_EMD-43588_J	26	109	6	11
8VWI_EMD-43588_K	6	126	5	12
8VWI_EMD-43588_N	63	101	19	12
8VWI_EMD-43588_O	119	107	28	14
8VWI_EMD-43588_P	55	88	12	11
8W9P_EMD-37378_A	119	343	38	29
8W9P_EMD-37378_C	69	111	10	9
8W9P_EMD-37378_P	15	109	7	13
8W9P_EMD-37378_R	120	248	25	23
8W9P_EMD-37378_X	0	11	0	1
8W9Q_EMD-37379_A	117	333	38	31
8W9Q_EMD-37379_C	69	113	10	9
8W9Q_EMD-37379_P	17	107	7	13
8W9Q_EMD-37379_R	115	245	26	22
8W9Q_EMD-37379_U	0	12	0	1
8W1I_EMD-43726_A	149	337	40	35
8WB6_EMD-37416_A	0	98	0	2
8WB7_EMD-37417_A	0	98	0	2
8WDC_EMD-37461_A	0	0	0	0
8WGC_EMD-37508_A	141	367	33	29
8WGC_EMD-37508_B	141	367	33	29
8W9R_EMD-37380_A	120	330	38	29
8W9R_EMD-37380_C	68	111	11	9
8W9R_EMD-37380_P	16	109	8	12
8VWJ_EMD-43589_A	45	90	16	12
8VWJ_EMD-43589_G	1	109	1	7
8VWJ_EMD-43589_J	26	104	6	11
8VWJ_EMD-43589_K	6	123	5	10
8VWJ_EMD-43589_N	62	106	19	12
8VWJ_EMD-43589_O	118	106	29	14
8VWJ_EMD-43589_P	53	94	12	12
8WJL_EMD-37584_A	19	263	11	17
8WJL_EMD-37584_B	29	284	10	15
8WJL_EMD-37584_C	7	74	3	6
8WJN_EMD-37586_A	53	246	15	18
8WJN_EMD-37586_B	61	244	16	19
8WJN_EMD-37586_C	21	121	8	12
8WJN_EMD-37586_D	31	144	6	13
8WJN_EMD-37586_E	2	125	2	13
8WJO_EMD-37587_A	0	268	0	10
8WJO_EMD-37587_B	0	250	0	8
8WJO_EMD-37587_C	9	102	7	10
8WJO_EMD-37587_D	0	23	0	2
8WO0_EMD-37676_A	91	36	27	5
8WTJ_EMD-37835_A	270	198	71	17
8WTJ_EMD-37835_D	14	329	8	26
8X9W_EMD-38186_A	209	425	53	52
8X9W_EMD-38186_D	38	64	17	10
8X9W_EMD-38186_J	0	66	0	3
8X9W_EMD-38186_O	47	54	18	9
8X9W_EMD-38186_P	87	216	27	23
8X9W_EMD-38186_Q	0	54	0	2
8X9W_EMD-38186_S	0	54	0	2
8XA1_EMD-38191_A	179	380	47	45
8XA1_EMD-38191_B	200	375	55	46
8XA1_EMD-38191_C	200	375	55	46
8XA1_EMD-38191_E	46	56	19	8
8XA1_EMD-38191_G	35	64	14	10
8XKM_EMD-38420_A	232	90	58	12
8XKM_EMD-38420_C	2	26	2	3
8XM7_EMD-38466_A	50	397	13	36
8XM7_EMD-38466_B	173	594	34	47
8XM7_EMD-38466_C	45	69	8	7
8XOU_EMD-38541_A	2	3	2	1
8XOU_EMD-38541_M	0	0	0	0
8XVA_EMD-38694_A	0	31	0	2
8XVA_EMD-38694_B	187	7	21	1
8XVA_EMD-38694_C	0	59	0	1
8XVA_EMD-38694_D	0	32	0	1
8XVA_EMD-38694_G	0	39	0	2
8XVA_EMD-38694_K	0	108	0	6
8XWQ_EMD-38741_A	29	97	6	8
8XWQ_EMD-38741_B	145	26	28	2
8XWQ_EMD-38741_C	0	28	0	2
8XWQ_EMD-38741_D	104	12	25	4
8XWQ_EMD-38741_E	0	28	0	2
8XWQ_EMD-38741_F	104	12	25	4
8Y1L_EMD-38839_A	176	24	31	7
8Y1L_EMD-38839_D	20	312	12	22
8Y1L_EMD-38839_E	18	312	10	23
8TO0_EMD-41431_A	0	0	0	0
8TO0_EMD-41431_AL	0	0	0	0
8TO0_EMD-41431_AN	0	0	0	0
8TO0_EMD-41431_AP	0	0	0	0
8TO0_EMD-41431_AQ	0	0	0	0
8TO0_EMD-41431_B	0	0	0	0
8TO0_EMD-41431_BA	0	0	0	0
8TO0_EMD-41431_BD	0	0	0	0
8TO0_EMD-41431_CC	0	0	0	0
8TO0_EMD-41431_CQ	0	0	0	0
8TO0_EMD-41431_D	0	0	0	0
8TO0_EMD-41431_DG	0	0	0	0
8TO0_EMD-41431_DN	0	0	0	0
8TO0_EMD-41431_DP	0	0	0	0
8TO0_EMD-41431_E	0	0	0	0
8TO0_EMD-41431_EE	0	0	0	0
8TO0_EMD-41431_GQ	0	0	0	0
8TO0_EMD-41431_HH	0	0	0	0
8TO0_EMD-41431_IN	0	0	0	0
8TO0_EMD-41431_JJ	0	0	0	0
8TO0_EMD-41431_JQ	0	0	0	0
8TO0_EMD-41431_KC	0	0	0	0
8TO0_EMD-41431_KD	0	0	0	0
8TO0_EMD-41431_LI	0	0	0	0
8TO0_EMD-41431_LN	0	0	0	0
8TO0_EMD-41431_LQ	0	0	0	0
8TO0_EMD-41431_NB	0	0	0	0
8TO0_EMD-41431_PQ	0	0	0	0
8TO0_EMD-41431_Q	0	0	0	0
8TO0_EMD-41431_QQ	0	0	0	0
8TO0_EMD-41431_RQ	0	0	0	0
8TO0_EMD-41431_SP	0	0	0	0
8TO0_EMD-41431_UI	0	0	0	0
8TO0_EMD-41431_UQ	0	0	0	0
8TO0_EMD-41431_XF	0	0	0	0
8YAX_EMD-39107_A	286	491	73	53
8YAX_EMD-39107_C	81	132	24	11
8YB7_EMD-39112_A	55	157	10	15
8YB7_EMD-39112_C	87	175	26	16
8YBS_EMD-34546_A	101	9	21	3
8YBS_EMD-34546_B	243	201	72	19
8YBS_EMD-34546_C	101	9	21	3
8YBS_EMD-34546_D	269	224	68	21
8YBZ_EMD-34603_A	318	216	69	21
8YBZ_EMD-34603_D	85	14	15	4
8YBZ_EMD-34603_E	85	14	15	4
8Y6Q_EMD-38995_A	0	72	0	8
8Y6Q_EMD-38995_F	0	70	0	7
8YDX_EMD-39184_A	350	229	72	21
8YDX_EMD-39184_D	0	33	0	2
8YDY_EMD-39185_A	345	232	70	22
8YDY_EMD-39185_D	0	33	0	2
8YDZ_EMD-39186_A	349	232	73	22
8YDZ_EMD-39186_D	0	33	0	2
8YFU_EMD-39230_A	0	423	0	21
8YGA_EMD-39240_A	37	597	12	57
8YFG_EMD-39223_A	57	782	21	53
8YFG_EMD-39223_C	0	15	0	1
8YGF_EMD-39246_A	41	597	14	58
8YGF_EMD-39246_C	49	6	10	1
8VKQ_EMD-43327_A	0	0	0	0
8VKQ_EMD-43327_B	0	0	0	0
8VKQ_EMD-43327_C	2	0	1	0
8VKQ_EMD-43327_D	0	0	0	0
8YO9_EMD-39438_A	61	179	18	15
8YOD_EMD-39444_A	49	172	15	16
8YOD_EMD-39444_B	58	160	17	13
8VKR_EMD-43328_A	0	0	0	0
8VKR_EMD-43328_B	0	0	0	0
8VKR_EMD-43328_C	0	0	0	0
8VKR_EMD-43328_D	0	0	0	0
8YS2_EMD-38376_A	161	57	38	7
8YS2_EMD-38376_B	154	46	31	3
8YS2_EMD-38376_C	45	3	14	1
8YS2_EMD-38376_M	10	9	4	3
8YS4_EMD-38377_A	162	58	38	7
8YS4_EMD-38377_B	145	55	31	6
8YS4_EMD-38377_C	47	3	15	1
8YS4_EMD-38377_M	6	6	2	2
8YS4_EMD-38377_Q	8	0	2	0
8YQF_EMD-39498_A	51	147	16	16
8YTC_EMD-39571_A	4	54	2	9
8Z93_EMD-39853_A	0	0	0	0
8Z94_EMD-39854_A	1	0	1	0
8Z9V_EMD-39869_A	10	4	6	1
8Z9V_EMD-39869_B	10	4	6	1
8ZC6_EMD-39924_A	275	190	70	17
8ZC6_EMD-39924_D	272	194	70	17
8ZC6_EMD-39924_E	291	191	70	14
8ZIP_EMD-60125_A	73	161	21	21
8ZIP_EMD-60125_B	108	307	30	30
8Z6Q_EMD-39801_A	323	224	70	18
8Z6Q_EMD-39801_B	321	217	70	16
8Z6Q_EMD-39801_C	318	214	70	15
8ZJ2_EMD-60136_A	38	407	18	34
8ZJ2_EMD-60136_B	201	835	47	67
8ZJ2_EMD-60136_E	19	64	9	6
8ZJ2_EMD-60136_G	29	69	8	8
8ZJM_EMD-60150_A	27	66	7	7
8ZJM_EMD-60150_B	210	826	47	63
8ZJM_EMD-60150_C	38	70	6	8
8ZKM_EMD-60199_A	5	0	2	0
8ZKM_EMD-60199_B	35	78	11	8
8ZKM_EMD-60199_D	177	12	50	3
8ZKM_EMD-60199_E	177	12	50	3
9B8L_EMD-44349_A	548	232	116	35
9BD1_EMD-44443_A	244	288	48	24
9BD8_EMD-44446_A	183	81	27	10
9BD8_EMD-44446_B	97	3	22	1
9BQX_EMD-44828_A	0	213	0	5
9BRR_EMD-44841_A	0	150	0	9
9BRR_EMD-44841_AA	0	228	0	19
9BRR_EMD-44841_B	0	125	0	5
9BRR_EMD-44841_BA	44	448	14	24
9BRR_EMD-44841_CA	3	53	1	4
9BRR_EMD-44841_DA	0	61	0	3
9BRR_EMD-44841_EA	73	26	16	1
9BRR_EMD-44841_FA	0	27	0	1
9BRR_EMD-44841_K	134	211	38	17
9BRR_EMD-44841_N	93	163	28	16
9BRR_EMD-44841_Q	16	156	4	7
9BRR_EMD-44841_R	0	94	0	2
9BRR_EMD-44841_U	0	263	0	26
9BRR_EMD-44841_X	18	38	5	5
9BRR_EMD-44841_Y	49	175	11	11
9BRR_EMD-44841_Z	0	263	0	26
9BYW_EMD-45046_A	86	307	31	30
9BYW_EMD-45046_C	0	228	0	14
9BZ9_EMD-45057_A	84	307	31	30
9BZ9_EMD-45057_C	1	229	1	14
9BZH_EMD-45067_A	86	307	31	30
9BZH_EMD-45067_C	0	228	0	14
8WO5_EMD-37679_A	0	0	0	0
8WO5_EMD-37679_AB	0	0	0	0
8WO5_EMD-37679_AC	0	0	0	0
8WO5_EMD-37679_AG	0	0	0	0
8WO5_EMD-37679_AH	0	0	0	0
8WO5_EMD-37679_AI	0	0	0	0
8WO5_EMD-37679_AK	0	0	0	0
8WO5_EMD-37679_BJ	0	0	0	0
8WO5_EMD-37679_K	0	0	0	0
8WO5_EMD-37679_L	0	0	0	0
8WO5_EMD-37679_LB	0	0	0	0
8WO5_EMD-37679_M	0	0	0	0
8WO5_EMD-37679_OB	0	0	0	0
8WO5_EMD-37679_PB	0	0	0	0
8WO5_EMD-37679_V	0	0	0	0
9C58_EMD-45207_A	42	61	8	7
9C58_EMD-45207_B	0	406	0	36
9C58_EMD-45207_C	34	49	7	4
9C58_EMD-45207_D	0	444	0	36
9C58_EMD-45207_E	42	61	8	7
8UPL_EMD-42451_A	0	0	0	0
8UPL_EMD-42451_B	0	0	0	0
8UPL_EMD-42451_C	0	0	0	0
8UPL_EMD-42451_D	0	0	0	0
9C5B_EMD-45213_A	41	61	6	7
9C5B_EMD-45213_C	43	59	8	7
9C5B_EMD-45213_D	0	468	0	37
9C5B_EMD-45213_E	35	69	7	5
9C5B_EMD-45213_F	2	0	1	0
9C5B_EMD-45213_G	1	422	1	33
8UOX_EMD-42439_A	0	0	0	0
8UOX_EMD-42439_B	0	0	0	0
8UOX_EMD-42439_C	0	0	0	0
8UOX_EMD-42439_D	2	0	1	0
