rep_fasta_id	members
8I7R_EMD-35230_DH	8I7R_EMD-35230_DH,8TO0_EMD-41431_LI
8I7R_EMD-35230_NG	8I7R_EMD-35230_NG,8TO0_EMD-41431_HH
8I7R_EMD-35230_WF	8I7R_EMD-35230_WF,8TO0_EMD-41431_A
8I7R_EMD-35230_DF	8I7R_EMD-35230_DF,8TO0_EMD-41431_CC
8I7R_EMD-35230_A	8I7R_EMD-35230_A,8TO0_EMD-41431_JJ
8I8C_EMD-35247_C	8I8C_EMD-35247_C,8VWI_EMD-43588_J,8VWJ_EMD-43589_J,9H2A_EMD-51791_A,9H2J_EMD-51808_A
8I8C_EMD-35247_A	8I8C_EMD-35247_A,8VWI_EMD-43588_K,8VWJ_EMD-43589_K,9H2A_EMD-51791_C,9H2J_EMD-51808_C
8I9J_EMD-35274_C	8I9J_EMD-35274_C
8I9J_EMD-35274_B	8I9J_EMD-35274_B,8IZN_EMD-35866_A
8I9J_EMD-35274_A	8I9J_EMD-35274_A
8I9M_EMD-35276_B	8I9M_EMD-35276_B
8I9M_EMD-35276_A	8I9M_EMD-35276_A
8IC2_EMD-35352_H	8IC2_EMD-35352_H
8IC2_EMD-35352_KB	8IC2_EMD-35352_KB
8IC2_EMD-35352_JB	8IC2_EMD-35352_JB
8IC2_EMD-35352_BB	8IC2_EMD-35352_BB,8UGR_EMD-42233_AE
8IC2_EMD-35352_GB	8IC2_EMD-35352_GB
8IC2_EMD-35352_FB	8IC2_EMD-35352_FB
8IC2_EMD-35352_EB	8IC2_EMD-35352_EB
8IC2_EMD-35352_SA	8IC2_EMD-35352_SA
8IC2_EMD-35352_RA	8IC2_EMD-35352_RA
8IC2_EMD-35352_PA	8IC2_EMD-35352_PA
8IC2_EMD-35352_OA	8IC2_EMD-35352_OA
8IC2_EMD-35352_NA	8IC2_EMD-35352_NA
8IC2_EMD-35352_MA	8IC2_EMD-35352_MA
8IC2_EMD-35352_LA	8IC2_EMD-35352_LA
8IC2_EMD-35352_KA	8IC2_EMD-35352_KA
8IC2_EMD-35352_JA	8IC2_EMD-35352_JA
8IC2_EMD-35352_IA	8IC2_EMD-35352_IA
8IC2_EMD-35352_HA	8IC2_EMD-35352_HA
8IC2_EMD-35352_GA	8IC2_EMD-35352_GA
8IC2_EMD-35352_FA	8IC2_EMD-35352_FA
8IC2_EMD-35352_EA	8IC2_EMD-35352_EA
8IC2_EMD-35352_DA	8IC2_EMD-35352_DA
8IC2_EMD-35352_CA	8IC2_EMD-35352_CA
8IC2_EMD-35352_BA	8IC2_EMD-35352_BA
8IC2_EMD-35352_AA	8IC2_EMD-35352_AA
8IC2_EMD-35352_Z	8IC2_EMD-35352_Z
8IC2_EMD-35352_Y	8IC2_EMD-35352_Y
8IC2_EMD-35352_X	8IC2_EMD-35352_X
8IC2_EMD-35352_V	8IC2_EMD-35352_V
8IC2_EMD-35352_T	8IC2_EMD-35352_T
8IC2_EMD-35352_B	8IC2_EMD-35352_B
8IC2_EMD-35352_S	8IC2_EMD-35352_S
8IC2_EMD-35352_R	8IC2_EMD-35352_R
8IC2_EMD-35352_Q	8IC2_EMD-35352_Q
8IC2_EMD-35352_P	8IC2_EMD-35352_P
8IC2_EMD-35352_O	8IC2_EMD-35352_O
8IC2_EMD-35352_N	8IC2_EMD-35352_N
8IC2_EMD-35352_M	8IC2_EMD-35352_M
8IC2_EMD-35352_L	8IC2_EMD-35352_L
8IC2_EMD-35352_K	8IC2_EMD-35352_K
8IC2_EMD-35352_J	8IC2_EMD-35352_J
8IC2_EMD-35352_A	8IC2_EMD-35352_A
8IEL_EMD-35385_A	8IEL_EMD-35385_A,8IER_EMD-35391_A
8IF6_EMD-35402_A	8IF6_EMD-35402_A
8IF6_EMD-35402_C	8IF6_EMD-35402_C
8IF6_EMD-35402_B	8IF6_EMD-35402_B
8IGQ_EMD-35437_D	8IGQ_EMD-35437_D
8IGQ_EMD-35437_B	8IGQ_EMD-35437_B
8IGQ_EMD-35437_A	8IGQ_EMD-35437_A
8IQF_EMD-35660_E	8IQF_EMD-35660_E
8IQF_EMD-35660_A	8IQF_EMD-35660_A
8IZN_EMD-35866_B	8IZN_EMD-35866_B
8J5Z_EMD-35996_A	8J5Z_EMD-35996_A
8JF7_EMD-36209_J	8JF7_EMD-36209_J
8JF7_EMD-36209_I	8JF7_EMD-36209_I
8JF7_EMD-36209_F	8JF7_EMD-36209_F
8JF7_EMD-36209_E	8JF7_EMD-36209_E
8JF7_EMD-36209_D	8JF7_EMD-36209_D
8JF7_EMD-36209_B	8JF7_EMD-36209_B,9C7P_EMD-45283_B
8JHK_EMD-36271_B	8JHK_EMD-36271_B,8XM7_EMD-38466_B,8ZJ2_EMD-60136_A,8ZJM_EMD-60150_B,9LX0_EMD-63464_B,9LXH_EMD-63477_B
8JN3_EMD-36431_H	8JN3_EMD-36431_H
8JN3_EMD-36431_G	8JN3_EMD-36431_G
8JN3_EMD-36431_B	8JN3_EMD-36431_B
8JN3_EMD-36431_A	8JN3_EMD-36431_A
8JPG_EMD-36479_E	8JPG_EMD-36479_E
8JPG_EMD-36479_A	8JPG_EMD-36479_A
8JYS_EMD-36730_A	8JYS_EMD-36730_A
8K9B_EMD-36983_B	8K9B_EMD-36983_B,8K9J_EMD-36988_B,8K9M_EMD-36991_B
8K9B_EMD-36983_C	8K9B_EMD-36983_C,8K9J_EMD-36988_C,8K9M_EMD-36991_C
8KC3_EMD-37091_E	8KC3_EMD-37091_E,8Y1L_EMD-38839_E
8KC3_EMD-37091_D	8KC3_EMD-37091_D,8Y1L_EMD-38839_D
8KC3_EMD-37091_A	8KC3_EMD-37091_A,8Y1L_EMD-38839_A
8ODU_EMD-16817_A	8ODU_EMD-16817_A,8ODV_EMD-16819_A
8ODU_EMD-16817_C	8ODU_EMD-16817_C,8ODV_EMD-16819_C
8OF8_EMD-16850_J	8OF8_EMD-16850_J,8RBG_EMD-19031_A
8OJJ_EMD-16914_A	8OJJ_EMD-16914_A
8OOH_EMD-17015_A	8OOH_EMD-17015_A
8OOK_EMD-17017_A	8OOK_EMD-17017_A
8OSH_EMD-17153_A	8OSH_EMD-17153_A
8P0V_EMD-17339_E	8P0V_EMD-17339_E,8P0X_EMD-17341_D
8P0V_EMD-17339_C	8P0V_EMD-17339_C
8P0V_EMD-17339_B	8P0V_EMD-17339_B,8P0X_EMD-17341_B
8P0V_EMD-17339_A	8P0V_EMD-17339_A,8P0X_EMD-17341_A
8P0X_EMD-17341_E	8P0X_EMD-17341_E
8P13_EMD-17344_G	8P13_EMD-17344_G,8P15_EMD-17345_G
8P13_EMD-17344_F	8P13_EMD-17344_F,8P15_EMD-17345_F
8PHT_EMD-17674_A	8PHT_EMD-17674_A,8PHU_EMD-17675_E
8PHU_EMD-17675_LN	8PHU_EMD-17675_LN
8PHU_EMD-17675_J	8PHU_EMD-17675_J
8PHU_EMD-17675_D	8PHU_EMD-17675_D
8PHU_EMD-17675_C	8PHU_EMD-17675_C
8PHU_EMD-17675_A	8PHU_EMD-17675_A
8PQZ_EMD-17829_H	8PQZ_EMD-17829_H,9DGT_EMD-46847_BA,9DGU_EMD-46848_DA,9E12_EMD-47381_C,9E13_EMD-47382_C,9E14_EMD-47383_C,9E23_EMD-47430_C,9HHL_EMD-52171_A
8PQZ_EMD-17829_F	8PQZ_EMD-17829_F,9DGT_EMD-46847_U,9DGU_EMD-46848_U,9HHL_EMD-52171_MA
8PQZ_EMD-17829_B	8PQZ_EMD-17829_B,9E13_EMD-47382_M,9E14_EMD-47383_M
8PU7_EMD-17930_A	8PU7_EMD-17930_A,8PUD_EMD-17936_A,8PUE_EMD-17937_A,8PUF_EMD-17940_A
8PUG_EMD-17942_A	8PUG_EMD-17942_A,8PUH_EMD-17943_A
8Q4G_EMD-18147_G	8Q4G_EMD-18147_G
8Q4L_EMD-18149_B	8Q4L_EMD-18149_B
8Q4L_EMD-18149_A	8Q4L_EMD-18149_A
8Q5H_EMD-18179_A	8Q5H_EMD-18179_A
8Q5H_EMD-18179_C	8Q5H_EMD-18179_C
8Q5H_EMD-18179_D	8Q5H_EMD-18179_D
8Q5H_EMD-18179_E	8Q5H_EMD-18179_E
8Q5H_EMD-18179_F	8Q5H_EMD-18179_F
8Q5H_EMD-18179_G	8Q5H_EMD-18179_G
8Q5H_EMD-18179_B	8Q5H_EMD-18179_B
8QPU_EMD-18562_G	8QPU_EMD-18562_G
8QPU_EMD-18562_E	8QPU_EMD-18562_E,8QPW_EMD-18564_F
8QPW_EMD-18564_G	8QPW_EMD-18564_G
8QQL_EMD-18595_A	8QQL_EMD-18595_A
8QQM_EMD-18596_E	8QQM_EMD-18596_E
8QQM_EMD-18596_C	8QQM_EMD-18596_C
8QQM_EMD-18596_B	8QQM_EMD-18596_B
8QQM_EMD-18596_A	8QQM_EMD-18596_A
8QV0_EMD-18664_B	8QV0_EMD-18664_B
8QV0_EMD-18664_A	8QV0_EMD-18664_A
8QX8_EMD-18701_F	8QX8_EMD-18701_F
8QX8_EMD-18701_E	8QX8_EMD-18701_E
8QX8_EMD-18701_D	8QX8_EMD-18701_D
8QX8_EMD-18701_C	8QX8_EMD-18701_C
8QX8_EMD-18701_B	8QX8_EMD-18701_B
8QX8_EMD-18701_A	8QX8_EMD-18701_A
8RHN_EMD-19177_A	8RHN_EMD-19177_A
8RHN_EMD-19177_E	8RHN_EMD-19177_E
8RHN_EMD-19177_I	8RHN_EMD-19177_I
8RHN_EMD-19177_G	8RHN_EMD-19177_G
8RJK_EMD-19250_A	8RJK_EMD-19250_A
8RK4_EMD-19259_A	8RK4_EMD-19259_A
8RK5_EMD-19260_B	8RK5_EMD-19260_B
8RK5_EMD-19260_A	8RK5_EMD-19260_A
8RQE_EMD-19439_AGA	8RQE_EMD-19439_AGA
8RQE_EMD-19439_BGA	8RQE_EMD-19439_BGA
8RQE_EMD-19439_JFA	8RQE_EMD-19439_JFA
8RQE_EMD-19439_DFA	8RQE_EMD-19439_DFA
8RQE_EMD-19439_G	8RQE_EMD-19439_G
8RQE_EMD-19439_A	8RQE_EMD-19439_A
8RRT_EMD-19464_I	8RRT_EMD-19464_I,8RRU_EMD-19465_I
8RRT_EMD-19464_A	8RRT_EMD-19464_A,8RRU_EMD-19465_E
8RTA_EMD-19484_E	8RTA_EMD-19484_E
8RTY_EMD-19499_J	8RTY_EMD-19499_J
8RTY_EMD-19499_G	8RTY_EMD-19499_G
8RTY_EMD-19499_E	8RTY_EMD-19499_E
8RVE_EMD-16844_A	8RVE_EMD-16844_A
8S41_EMD-19708_A	8S41_EMD-19708_A
8S90_EMD-40233_A	8S90_EMD-40233_A
8SAL_EMD-40273_D	8SAL_EMD-40273_D,8SAT_EMD-40279_D
8SAL_EMD-40273_C	8SAL_EMD-40273_C,8SAT_EMD-40279_C
8SAL_EMD-40273_B	8SAL_EMD-40273_B,8SAT_EMD-40279_B,8SXI_EMD-40853_B
8SAL_EMD-40273_A	8SAL_EMD-40273_A,8SAT_EMD-40279_A
8SIM_EMD-40509_E	8SIM_EMD-40509_E,8SIN_EMD-40510_A
8SL3_EMD-40572_A	8SL3_EMD-40572_A,8SL4_EMD-40573_A
8SLI_EMD-40578_A	8SLI_EMD-40578_A,8SLQ_EMD-40580_A
8SQZ_EMD-40715_E	8SQZ_EMD-40715_E
8SQZ_EMD-40715_C	8SQZ_EMD-40715_C
8SQZ_EMD-40715_A	8SQZ_EMD-40715_A,9C82_EMD-45297_E
8SSL_EMD-40751_A	8SSL_EMD-40751_A,8STA_EMD-40758_A
8SXI_EMD-40853_D	8SXI_EMD-40853_D
8SXI_EMD-40853_C	8SXI_EMD-40853_C
8SXI_EMD-40853_A	8SXI_EMD-40853_A
8T1H_EMD-40967_A	8T1H_EMD-40967_A
8T1I_EMD-40968_I	8T1I_EMD-40968_I,8T1L_EMD-40971_I,8T9D_EMD-41107_I
8T1I_EMD-40968_H	8T1I_EMD-40968_H,8T1L_EMD-40971_H,8T9D_EMD-41107_H
8T1I_EMD-40968_G	8T1I_EMD-40968_G,8T1L_EMD-40971_G,8T9D_EMD-41107_G
8T1I_EMD-40968_F	8T1I_EMD-40968_F,8T1L_EMD-40971_F
8T1I_EMD-40968_E	8T1I_EMD-40968_E,8T1L_EMD-40971_A,8T9D_EMD-41107_E
8T1I_EMD-40968_D	8T1I_EMD-40968_D,8T1L_EMD-40971_E,8T9D_EMD-41107_D
8T1I_EMD-40968_C	8T1I_EMD-40968_C,8T1L_EMD-40971_D,8T9D_EMD-41107_C
8T1I_EMD-40968_Z	8T1I_EMD-40968_Z,8T1L_EMD-40971_X,8T9D_EMD-41107_X
8T1I_EMD-40968_Y	8T1I_EMD-40968_Y,8T1L_EMD-40971_W,8T9D_EMD-41107_W
8T1I_EMD-40968_X	8T1I_EMD-40968_X,8T1L_EMD-40971_V,8T9D_EMD-41107_V
8T1I_EMD-40968_W	8T1I_EMD-40968_W,8T1L_EMD-40971_U,8T9D_EMD-41107_U
8T1I_EMD-40968_V	8T1I_EMD-40968_V,8T1L_EMD-40971_T,8T9D_EMD-41107_T
8T1I_EMD-40968_U	8T1I_EMD-40968_U
8T1I_EMD-40968_T	8T1I_EMD-40968_T,8T1L_EMD-40971_S,8T9D_EMD-41107_S
8T1I_EMD-40968_B	8T1I_EMD-40968_B,8T1L_EMD-40971_C,8T9D_EMD-41107_B
8T1I_EMD-40968_S	8T1I_EMD-40968_S,8T1L_EMD-40971_R,8T9D_EMD-41107_R
8T1I_EMD-40968_R	8T1I_EMD-40968_R,8T1L_EMD-40971_Q,8T9D_EMD-41107_Q
8T1I_EMD-40968_Q	8T1I_EMD-40968_Q,8T1L_EMD-40971_P,8T9D_EMD-41107_P
8T1I_EMD-40968_P	8T1I_EMD-40968_P,8T1L_EMD-40971_O,8T9D_EMD-41107_O
8T1I_EMD-40968_O	8T1I_EMD-40968_O,8T1L_EMD-40971_N,8T9D_EMD-41107_N
8T1I_EMD-40968_N	8T1I_EMD-40968_N
8T1I_EMD-40968_M	8T1I_EMD-40968_M,8T1L_EMD-40971_M,8T9D_EMD-41107_M
8T1I_EMD-40968_L	8T1I_EMD-40968_L,8T1L_EMD-40971_L,8T9D_EMD-41107_L
8T1I_EMD-40968_K	8T1I_EMD-40968_K,8T1L_EMD-40971_K,8T9D_EMD-41107_K
8T1I_EMD-40968_J	8T1I_EMD-40968_J,8T1L_EMD-40971_J,8T9D_EMD-41107_J
8T1I_EMD-40968_A	8T1I_EMD-40968_A,8T1L_EMD-40971_B,8T9D_EMD-41107_A
8T1L_EMD-40971_Z	8T1L_EMD-40971_Z,8T9D_EMD-41107_Z
8T4I_EMD-41032_C	8T4I_EMD-41032_C
8T4I_EMD-41032_B	8T4I_EMD-41032_B
8T4I_EMD-41032_A	8T4I_EMD-41032_A
8T9D_EMD-41107_F	8T9D_EMD-41107_F
8T9L_EMD-41117_B	8T9L_EMD-41117_B
8T9L_EMD-41117_A	8T9L_EMD-41117_A
8TFC_EMD-41229_A	8TFC_EMD-41229_A
8TH8_EMD-41251_I	8TH8_EMD-41251_I
8TH8_EMD-41251_H	8TH8_EMD-41251_H
8TH8_EMD-41251_G	8TH8_EMD-41251_G
8TH8_EMD-41251_F	8TH8_EMD-41251_F
8TH8_EMD-41251_E	8TH8_EMD-41251_E
8TH8_EMD-41251_D	8TH8_EMD-41251_D
8TH8_EMD-41251_C	8TH8_EMD-41251_C
8TH8_EMD-41251_B	8TH8_EMD-41251_B
8TH8_EMD-41251_P	8TH8_EMD-41251_P
8TH8_EMD-41251_N	8TH8_EMD-41251_N
8TH8_EMD-41251_M	8TH8_EMD-41251_M
8TH8_EMD-41251_L	8TH8_EMD-41251_L
8TH8_EMD-41251_K	8TH8_EMD-41251_K
8TH8_EMD-41251_J	8TH8_EMD-41251_J
8TH8_EMD-41251_A	8TH8_EMD-41251_A
8TO0_EMD-41431_DP	8TO0_EMD-41431_DP
8TO0_EMD-41431_IN	8TO0_EMD-41431_IN
8TUW_EMD-41633_B	8TUW_EMD-41633_B
8TUW_EMD-41633_A	8TUW_EMD-41633_A
8U8H_EMD-42024_A	8U8H_EMD-42024_A
8U95_EMD-42024_A	8U95_EMD-42024_A
8UBU_EMD-42105_A	8UBU_EMD-42105_A
8UBU_EMD-42105_C	8UBU_EMD-42105_C
8UBU_EMD-42105_D	8UBU_EMD-42105_D
8UBU_EMD-42105_E	8UBU_EMD-42105_E
8UCR_EMD-42136_B	8UCR_EMD-42136_B
8UCR_EMD-42136_A	8UCR_EMD-42136_A
8UDG_EMD-42149_D	8UDG_EMD-42149_D
8UDG_EMD-42149_A	8UDG_EMD-42149_A
8UF8_EMD-42186_A	8UF8_EMD-42186_A
8UGR_EMD-42233_O	8UGR_EMD-42233_O
8UGR_EMD-42233_I	8UGR_EMD-42233_I
8UGR_EMD-42233_H	8UGR_EMD-42233_H
8UGR_EMD-42233_CC	8UGR_EMD-42233_CC
8UGR_EMD-42233_BC	8UGR_EMD-42233_BC
8UGR_EMD-42233_CF	8UGR_EMD-42233_CF
8UGR_EMD-42233_SA	8UGR_EMD-42233_SA
8UGR_EMD-42233_MA	8UGR_EMD-42233_MA
8UGR_EMD-42233_JA	8UGR_EMD-42233_JA
8UGR_EMD-42233_HA	8UGR_EMD-42233_HA
8UGR_EMD-42233_FA	8UGR_EMD-42233_FA
8UGR_EMD-42233_EA	8UGR_EMD-42233_EA
8UGR_EMD-42233_DA	8UGR_EMD-42233_DA
8UGR_EMD-42233_CA	8UGR_EMD-42233_CA
8UGR_EMD-42233_BA	8UGR_EMD-42233_BA
8UGR_EMD-42233_AA	8UGR_EMD-42233_AA
8UGR_EMD-42233_T	8UGR_EMD-42233_T
8UGR_EMD-42233_B	8UGR_EMD-42233_B
8UGR_EMD-42233_R	8UGR_EMD-42233_R
8UGR_EMD-42233_Q	8UGR_EMD-42233_Q
8UGR_EMD-42233_P	8UGR_EMD-42233_P
8UGR_EMD-42233_N	8UGR_EMD-42233_N
8UGR_EMD-42233_M	8UGR_EMD-42233_M
8UGR_EMD-42233_L	8UGR_EMD-42233_L
8UGR_EMD-42233_K	8UGR_EMD-42233_K
8UGR_EMD-42233_J	8UGR_EMD-42233_J
8UK2_EMD-42343_A	8UK2_EMD-42343_A,8UK3_EMD-42344_A
8UOX_EMD-42439_D	8UOX_EMD-42439_D,8UPL_EMD-42451_D,8VIB_EMD-43256_D,8VID_EMD-43258_D,8VKQ_EMD-43327_D,8VKR_EMD-43328_D,8WIW_EMD-37570_A,8WO5_EMD-37679_AI,8YJT_EMD-39349_D
8UOX_EMD-42439_C	8UOX_EMD-42439_C,8UPL_EMD-42451_C,8VIB_EMD-43256_C,8VID_EMD-43258_C,8VKQ_EMD-43327_C,8VKR_EMD-43328_C,8WIW_EMD-37570_C,8WO5_EMD-37679_AK,8YJT_EMD-39349_C
8UOX_EMD-42439_B	8UOX_EMD-42439_B,8UPL_EMD-42451_B,8VIB_EMD-43256_B,8VID_EMD-43258_B,8VKQ_EMD-43327_B,8VKR_EMD-43328_B,8WIW_EMD-37570_D,8WO5_EMD-37679_BJ,8YJT_EMD-39349_A
8UP1_EMD-42442_A	8UP1_EMD-42442_A
8UQI_EMD-42469_A	8UQI_EMD-42469_A,8UQK_EMD-42472_A
8V2D_EMD-42906_J	8V2D_EMD-42906_J,8V3B_EMD-42944_A
8V2D_EMD-42906_A	8V2D_EMD-42906_A
8V3B_EMD-42944_Y	8V3B_EMD-42944_Y
8V41_EMD-42963_A	8V41_EMD-42963_A,8V43_EMD-42964_A
8V41_EMD-42963_B	8V41_EMD-42963_B,8V43_EMD-42964_D
8V41_EMD-42963_E	8V41_EMD-42963_E,8V43_EMD-42964_C
8V41_EMD-42963_G	8V41_EMD-42963_G,8V43_EMD-42964_B
8VAN_EMD-43096_F	8VAN_EMD-43096_F
8VAN_EMD-43096_E	8VAN_EMD-43096_E
8VAN_EMD-43096_B	8VAN_EMD-43096_B
8VAN_EMD-43096_A	8VAN_EMD-43096_A
8VDQ_EMD-43155_A	8VDQ_EMD-43155_A
8VHI_EMD-43238_A	8VHI_EMD-43238_A,8VHJ_EMD-43239_A,8VHK_EMD-43240_A
8VWI_EMD-43588_N	8VWI_EMD-43588_N,8VWJ_EMD-43589_N,9H2A_EMD-51791_L,9H2J_EMD-51808_K
8VWI_EMD-43588_O	8VWI_EMD-43588_O,8VWJ_EMD-43589_O,9H2A_EMD-51791_F,9H2J_EMD-51808_E
8VWI_EMD-43588_P	8VWI_EMD-43588_P,8VWJ_EMD-43589_P,9H2A_EMD-51791_E
8VWI_EMD-43588_G	8VWI_EMD-43588_G,8VWJ_EMD-43589_G,9H2A_EMD-51791_I,9H2J_EMD-51808_H
8VWI_EMD-43588_A	8VWI_EMD-43588_A,8VWJ_EMD-43589_A,9H2A_EMD-51791_G,9H2J_EMD-51808_F
8VYV_EMD-43679_A	8VYV_EMD-43679_A,8VYW_EMD-43680_A
8VYV_EMD-43679_B	8VYV_EMD-43679_B
8VYW_EMD-43680_C	8VYW_EMD-43680_C
8W1I_EMD-43726_A	8W1I_EMD-43726_A
8W9P_EMD-37378_X	8W9P_EMD-37378_X,8W9Q_EMD-37379_U
8W9P_EMD-37378_R	8W9P_EMD-37378_R,8W9Q_EMD-37379_R
8W9P_EMD-37378_P	8W9P_EMD-37378_P,8W9Q_EMD-37379_P,8W9R_EMD-37380_P
8W9P_EMD-37378_C	8W9P_EMD-37378_C,8W9Q_EMD-37379_C,8W9R_EMD-37380_C
8W9P_EMD-37378_A	8W9P_EMD-37378_A,8W9Q_EMD-37379_A,8W9R_EMD-37380_A
8WB6_EMD-37416_A	8WB6_EMD-37416_A,8WB7_EMD-37417_A,9JSD_EMD-61770_A
8WDC_EMD-37461_A	8WDC_EMD-37461_A
8WGC_EMD-37508_B	8WGC_EMD-37508_B
8WGC_EMD-37508_A	8WGC_EMD-37508_A
8WIW_EMD-37570_E	8WIW_EMD-37570_E
8WO0_EMD-37676_A	8WO0_EMD-37676_A
8WO5_EMD-37679_PB	8WO5_EMD-37679_PB
8WO5_EMD-37679_OB	8WO5_EMD-37679_OB
8WO5_EMD-37679_LB	8WO5_EMD-37679_LB
8WO5_EMD-37679_V	8WO5_EMD-37679_V
8WO5_EMD-37679_M	8WO5_EMD-37679_M
8WO5_EMD-37679_L	8WO5_EMD-37679_L
8WO5_EMD-37679_K	8WO5_EMD-37679_K
8WO5_EMD-37679_AH	8WO5_EMD-37679_AH
8WO5_EMD-37679_AG	8WO5_EMD-37679_AG
8WO5_EMD-37679_AC	8WO5_EMD-37679_AC
8WO5_EMD-37679_A	8WO5_EMD-37679_A
8X9W_EMD-38186_S	8X9W_EMD-38186_S
8X9W_EMD-38186_Q	8X9W_EMD-38186_Q
8X9W_EMD-38186_P	8X9W_EMD-38186_P
8X9W_EMD-38186_O	8X9W_EMD-38186_O,8XA1_EMD-38191_G
8X9W_EMD-38186_D	8X9W_EMD-38186_D,8XA1_EMD-38191_C
8XKM_EMD-38420_C	8XKM_EMD-38420_C
8XM7_EMD-38466_C	8XM7_EMD-38466_C,8ZJ2_EMD-60136_G,9LX0_EMD-63464_C,9LXH_EMD-63477_C
8XOU_EMD-38541_A	8XOU_EMD-38541_A
8XVA_EMD-38694_K	8XVA_EMD-38694_K
8XVA_EMD-38694_G	8XVA_EMD-38694_G
8XVA_EMD-38694_D	8XVA_EMD-38694_D
8XVA_EMD-38694_C	8XVA_EMD-38694_C
8XVA_EMD-38694_B	8XVA_EMD-38694_B
8XVA_EMD-38694_A	8XVA_EMD-38694_A
8XWQ_EMD-38741_B	8XWQ_EMD-38741_B
8XWQ_EMD-38741_A	8XWQ_EMD-38741_A
8Y6Q_EMD-38995_F	8Y6Q_EMD-38995_F
8Y6Q_EMD-38995_A	8Y6Q_EMD-38995_A
8YAX_EMD-39107_A	8YAX_EMD-39107_A,8YB7_EMD-39112_A
8YAX_EMD-39107_C	8YAX_EMD-39107_C,8YB7_EMD-39112_C
8YDX_EMD-39184_A	8YDX_EMD-39184_A,8YDY_EMD-39185_D,8YDZ_EMD-39186_D
8YFG_EMD-39223_C	8YFG_EMD-39223_C
8YFG_EMD-39223_A	8YFG_EMD-39223_A
8YFU_EMD-39230_A	8YFU_EMD-39230_A
8YGA_EMD-39240_A	8YGA_EMD-39240_A,8YGF_EMD-39246_A
8YGF_EMD-39246_C	8YGF_EMD-39246_C
8YO9_EMD-39438_A	8YO9_EMD-39438_A,8YOD_EMD-39444_A
8YOD_EMD-39444_B	8YOD_EMD-39444_B
8YQF_EMD-39498_A	8YQF_EMD-39498_A
8YS2_EMD-38376_M	8YS2_EMD-38376_M
8YS2_EMD-38376_C	8YS2_EMD-38376_C,8YS4_EMD-38377_C
8YS4_EMD-38377_Q	8YS4_EMD-38377_Q
8YS4_EMD-38377_M	8YS4_EMD-38377_M
8YTC_EMD-39571_A	8YTC_EMD-39571_A
8Z6Q_EMD-39801_C	8Z6Q_EMD-39801_C
8Z93_EMD-39853_A	8Z93_EMD-39853_A
8Z94_EMD-39854_A	8Z94_EMD-39854_A
8Z9V_EMD-39869_B	8Z9V_EMD-39869_B
8Z9V_EMD-39869_A	8Z9V_EMD-39869_A
8ZC6_EMD-39924_E	8ZC6_EMD-39924_E
8ZIP_EMD-60125_B	8ZIP_EMD-60125_B
8ZJ2_EMD-60136_B	8ZJ2_EMD-60136_B,8ZJM_EMD-60150_C,9LX0_EMD-63464_D
8ZKM_EMD-60199_E	8ZKM_EMD-60199_E
8ZKM_EMD-60199_D	8ZKM_EMD-60199_D
8ZKM_EMD-60199_B	8ZKM_EMD-60199_B
8ZKM_EMD-60199_A	8ZKM_EMD-60199_A
9AY5_EMD-43960_AC	9AY5_EMD-43960_AC
9AY5_EMD-43960_AB	9AY5_EMD-43960_AB
9AY5_EMD-43960_KA	9AY5_EMD-43960_KA
9AY5_EMD-43960_Y	9AY5_EMD-43960_Y
9AY5_EMD-43960_S	9AY5_EMD-43960_S
9AY5_EMD-43960_M	9AY5_EMD-43960_M
9AY5_EMD-43960_G	9AY5_EMD-43960_G
9AY5_EMD-43960_A	9AY5_EMD-43960_A
9B8L_EMD-44349_A	9B8L_EMD-44349_A
9BD1_EMD-44443_A	9BD1_EMD-44443_A,9BD8_EMD-44446_A
9BD8_EMD-44446_B	9BD8_EMD-44446_B
9BQX_EMD-44828_A	9BQX_EMD-44828_A
9BRR_EMD-44841_A	9BRR_EMD-44841_A
9BRR_EMD-44841_K	9BRR_EMD-44841_K
9BRR_EMD-44841_X	9BRR_EMD-44841_X
9BRR_EMD-44841_AA	9BRR_EMD-44841_AA
9BRR_EMD-44841_CA	9BRR_EMD-44841_CA
9BRR_EMD-44841_DA	9BRR_EMD-44841_DA
9BRR_EMD-44841_Q	9BRR_EMD-44841_Q
9BRR_EMD-44841_N	9BRR_EMD-44841_N
9BRR_EMD-44841_B	9BRR_EMD-44841_B
9BRR_EMD-44841_FA	9BRR_EMD-44841_FA
9BRR_EMD-44841_EA	9BRR_EMD-44841_EA
9BRR_EMD-44841_Z	9BRR_EMD-44841_Z
9BYW_EMD-45046_C	9BYW_EMD-45046_C,9BZ9_EMD-45057_C,9BZH_EMD-45067_C
9BYW_EMD-45046_A	9BYW_EMD-45046_A,9BZ9_EMD-45057_A,9BZH_EMD-45067_A
9C4K_EMD-45190_Q	9C4K_EMD-45190_Q,9CBC_EMD-45422_Q
9C4K_EMD-45190_P	9C4K_EMD-45190_P,9CBC_EMD-45422_P
9C4K_EMD-45190_C	9C4K_EMD-45190_C,9CBC_EMD-45422_C
9C4K_EMD-45190_B	9C4K_EMD-45190_B,9CBC_EMD-45422_B
9C4K_EMD-45190_A	9C4K_EMD-45190_A,9CBC_EMD-45422_A
9C58_EMD-45207_E	9C58_EMD-45207_E,9C5B_EMD-45213_A,9QPQ_EMD-53278_P
